,Gender,Balance,NumOfProducts,IsActiveMember,Geography_France,Geography_Germany,Geography_Spain,Age_bin,Exited
2758,0,135962.4,1,0.1522819613100959,0,1,0,2,1
2759,1,151762.65,1,0.0,0,1,0,0,1
2760,0,112957.26,3,1.0,0,0,0,2,1
2761,0,133745.44,1,0.0,0,0,1,2,1
2762,0,94419.60919519086,1,0.6518882928251968,1,0,0,3,1
2763,1,141538.2715264894,1,0.0,0,1,0,3,1
2764,0,145807.59,1,0.0,1,0,0,4,1
2765,0,119655.77,1,1.0,0,1,0,4,1
2766,0,161580.36231383312,2,0.467944447833759,0,0,0,2,1
2767,1,150358.6271665351,1,0.0947053770574621,0,1,0,0,1
2768,0,0.0,2,0.0,0,0,1,1,1
2769,1,148045.89,1,0.0,0,1,0,3,1
2770,0,128504.76,1,0.0,0,1,0,4,1
2771,1,163975.09,1,0.0,0,1,0,4,1
2772,0,0.0,1,0.0,1,0,0,4,1
2773,0,134599.33,1,0.0,1,0,0,4,1
2774,0,0.0,1,0.0,1,0,0,4,1
2775,1,115074.02,1,0.0806999415670766,0,1,0,3,1
2776,0,88918.47760699692,1,0.0,0,0,0,4,1
2777,0,151963.26,2,0.0,0,0,1,2,1
2778,1,0.0,1,0.0,1,0,0,4,1
2779,1,124421.95,1,0.0,0,1,0,4,1
2780,1,0.0,2,1.0,1,0,0,4,1
2781,1,0.0,1,0.0,0,0,1,2,1
2782,0,84440.1,1,0.0,0,1,0,4,1
2783,0,0.0,1,1.0,1,0,0,0,1
2784,0,171649.34845910058,2,0.0,0,0,0,2,1
2785,0,105473.74,1,0.0,0,1,0,2,1
2786,0,0.0,1,0.0,1,0,0,4,1
2787,0,122524.61,1,0.0,0,1,0,4,1
2788,1,0.0,1,1.0,1,0,0,4,1
2789,1,0.0,2,0.0,1,0,0,4,1
2790,1,0.0,2,1.0,1,0,0,4,1
2791,0,120194.45994012886,1,0.0,0,1,0,3,1
2792,0,126773.42829981189,1,0.0,0,1,0,3,1
2793,1,0.0,1,0.0,1,0,0,3,1
2794,1,122333.55602196656,1,0.7228432939217673,0,1,0,4,1
2795,1,0.0,1,1.0,1,0,0,4,1
2796,0,131526.08206153443,2,0.4581001761243554,1,0,0,1,1
2797,1,0.0,2,0.0,1,0,0,2,1
2798,1,0.0,1,0.0,1,0,0,3,1
2799,1,0.0,1,0.0,1,0,0,4,1
2800,1,0.0,1,0.0,1,0,0,4,1
2801,0,122220.19,1,1.0,0,1,0,4,1
2802,1,98147.41332767106,1,0.0,0,0,0,3,1
2803,1,107495.64347592067,1,0.0,0,0,0,3,1
2804,1,0.0,1,0.0,0,0,1,4,1
2805,0,104088.19,1,1.0,0,1,0,4,1
2806,0,84445.68,1,0.0,0,0,0,3,1
2807,1,0.0,1,0.0,1,0,0,3,1
2808,0,0.0,3,0.0,1,0,0,4,1
2809,0,114510.85,1,1.0,0,1,0,1,1
2810,0,81287.30606079297,1,1.0,0,0,0,3,1
2811,1,0.0,1,0.0,1,0,0,4,1
2812,1,0.0,1,0.0,1,0,0,4,1
2813,0,0.0,3,0.0,1,0,0,4,1
2814,0,84719.55830680898,1,0.0,0,0,0,2,1
2815,0,129735.3,1,0.6093178826990666,1,0,0,3,1
2816,1,134016.19734511845,1,0.0,1,0,0,3,1
2817,1,0.0,1,0.0,0,0,1,4,1
2818,1,0.0,1,0.0,1,0,0,1,1
2819,0,175739.36,1,0.0,0,0,0,3,1
2820,0,94265.76839397874,1,0.0,1,0,0,1,1
2821,0,79819.86793886239,1,0.7390989797504988,0,0,0,4,1
2822,1,87772.43734498658,1,0.4350263864287067,0,0,0,4,1
2823,1,110823.67875811445,1,0.0,0,1,0,4,1
2824,0,130232.28411198102,1,0.0,0,0,0,3,1
2825,1,0.0,1,1.0,0,0,1,4,1
2826,0,116877.2318711246,1,0.1482305112533674,0,1,0,4,1
2827,1,0.0,3,0.0,0,0,1,2,1
2828,1,0.0,1,0.0,1,0,0,4,1
2829,1,0.0,1,0.0,1,0,0,3,1
2830,1,107959.09127229272,2,1.0,0,1,0,4,1
2831,1,131778.66,1,0.065157951270702,0,1,0,4,1
2832,1,164672.66,1,0.0,0,0,1,4,1
2833,0,0.0,1,0.0,1,0,0,4,1
2834,1,0.0,2,0.0,0,0,1,4,1
2835,0,102954.68,1,0.0,0,1,0,4,1
2836,0,111096.91,1,0.0,0,1,0,2,1
2837,1,0.0,1,0.0,1,0,0,0,1
2838,0,126473.5361715181,1,0.0,1,0,0,4,1
2839,0,103818.83919239852,1,0.0,0,0,0,4,1
2840,0,117160.32,1,0.0,0,1,0,4,1
2841,0,178737.7371388014,1,0.0,0,0,0,2,1
2842,1,83264.28,1,0.0,0,0,1,3,1
2843,0,131778.66,1,1.0,0,1,0,3,1
2844,0,158026.3593164264,1,0.0,0,0,0,3,1
2845,0,137841.32383586426,1,0.1191793213916222,0,1,0,4,1
2846,1,0.0,3,0.0,1,0,0,4,1
2847,1,0.0,1,0.0,1,0,0,4,1
2848,0,0.0,1,0.0,1,0,0,4,1
2849,1,133537.1119197928,1,0.0,0,1,0,3,1
2850,1,0.0,1,0.0,1,0,0,3,1
2851,0,121765.37,1,0.0,0,1,0,2,1
2852,0,0.0,1,0.0,1,0,0,3,1
2853,1,171740.69,1,0.4652486128351647,0,0,0,2,1
2854,0,0.0,2,1.0,1,0,0,3,1
2855,0,121765.37,1,0.0,0,1,0,3,1
2856,1,0.0,3,0.0,1,0,0,4,1
2857,0,83188.46857680971,1,0.6853631414243548,0,0,0,3,1
2858,1,0.0,1,0.0,1,0,0,1,1
2859,0,0.0,3,0.0,1,0,0,4,1
2860,0,160541.8,1,1.0,0,0,1,2,1
2861,1,0.0,1,0.0,1,0,0,4,1
2862,1,0.0,1,0.0,1,0,0,3,1
2863,0,137841.05,1,0.5694225571733289,0,1,0,3,1
2864,0,82794.19926921248,1,0.0740928537354221,0,0,0,3,1
2865,0,0.0,1,0.0,0,0,1,4,1
2866,1,0.0,1,0.0,1,0,0,2,1
2867,1,0.0,1,0.0,1,0,0,1,1
2868,0,0.0,1,0.0,1,0,0,1,1
2869,0,0.0,2,0.0,1,0,0,3,1
2870,0,0.0,1,1.0,1,0,0,4,1
2871,0,0.0,1,0.0,1,0,0,4,1
2872,0,0.0,1,0.0,1,0,0,3,1
2873,0,0.0,1,0.0,1,0,0,4,1
2874,0,0.0,3,1.0,1,0,0,3,1
2875,0,0.0,2,0.0,1,0,0,2,1
2876,0,117035.89,1,0.8708262266527107,0,0,0,3,1
2877,0,137388.90791834894,1,0.0,0,0,0,3,1
2878,1,107548.94,1,0.0,0,0,0,4,1
2879,0,107570.76413573592,2,0.5126450085376607,0,0,0,3,1
2880,1,0.0,1,0.0,1,0,0,4,1
2881,0,0.0,1,1.0,1,0,0,4,1
2882,0,142669.56256819548,1,0.0567900779763466,0,0,0,3,1
2883,1,102785.7813733202,1,1.0,0,1,0,4,1
2884,1,0.0,2,1.0,1,0,0,2,1
2885,0,118614.43325085244,2,0.166254262281439,0,1,0,4,1
2886,0,0.0,1,0.0,1,0,0,4,1
2887,0,118907.69921308846,1,0.0,0,1,0,2,1
2888,0,132740.43979964184,2,0.6309088993770031,0,0,1,4,1
2889,0,0.0,3,0.0,1,0,0,1,1
2890,0,0.0,1,0.0,1,0,0,4,1
2891,0,121063.80412305992,1,0.0,0,1,0,0,1
2892,0,150329.15,1,1.0,0,1,0,3,1
2893,0,75801.74,1,0.0,0,0,0,4,1
2894,1,146435.26998004358,1,0.293063490782061,0,0,0,1,1
2895,0,0.0,1,0.0,1,0,0,1,1
2896,1,0.0,1,1.0,1,0,0,1,1
2897,0,0.0,1,0.0,0,0,1,2,1
2898,1,0.0,1,0.0,1,0,0,4,1
2899,1,123871.5,1,0.0,0,1,0,4,1
2900,1,114519.5736960324,2,0.3696032403000926,0,0,0,4,1
2901,1,0.0,2,0.0,1,0,0,3,1
2902,0,94754.0,1,0.0,0,1,0,4,1
2903,1,0.0,1,0.0,1,0,0,4,1
2904,1,123906.8687409509,1,0.0,0,1,0,4,1
2905,0,123428.44832145792,1,0.0150315652501533,0,1,0,4,1
2906,1,110824.52,1,0.0,1,0,0,3,1
2907,0,92786.36348912575,1,0.4509057884544339,0,0,1,4,1
2908,0,161533.8278315036,1,0.0,0,1,0,4,1
2909,0,125725.02,2,0.0,0,1,0,3,1
2910,0,0.0,1,0.0,0,0,1,0,1
2911,0,134208.25,3,0.0,0,0,1,4,1
2912,0,156011.29131618832,1,0.0,1,0,0,3,1
2913,1,0.0,3,1.0,1,0,0,2,1
2914,0,114510.74,1,1.0,1,0,0,4,1
2915,0,0.0,1,0.0,1,0,0,1,1
2916,0,0.0,1,0.0,1,0,0,4,1
2917,1,0.0,1,0.0,1,0,0,2,1
2918,0,156652.13,1,0.0,1,0,0,4,1
2919,1,96947.57,1,0.0,0,1,0,4,1
2920,0,121260.73717128029,3,0.0,0,0,0,4,1
2921,0,125566.9,1,1.0,1,0,0,1,1
2922,0,106819.65,1,0.6528709334867061,0,1,0,3,1
2923,1,154491.2336906382,1,0.0,0,1,0,3,1
2924,1,0.0,1,0.0,1,0,0,2,1
2925,0,115652.62127507644,1,0.6441550256304264,0,1,0,2,1
2926,1,0.0,1,0.0,0,0,1,4,1
2927,1,88304.35769268993,1,0.0,0,0,1,3,1
2928,1,103421.59041116649,1,0.0,0,1,0,4,1
2929,0,138878.81,1,0.0,0,1,0,4,1
2930,1,103906.68610719986,2,0.6754684152237704,0,0,0,3,1
2931,1,0.0,1,0.0,0,0,1,4,1
2932,0,0.0,1,0.0,1,0,0,4,1
2933,1,0.0,3,1.0,0,0,1,3,1
2934,0,95900.04,1,1.0,0,1,0,3,1
2935,1,0.0,1,1.0,1,0,0,4,1
2936,0,137936.5559263925,1,0.0,0,1,0,4,1
2937,1,162442.35,1,0.0,1,0,0,1,1
2938,0,71553.83,1,0.0,0,1,0,3,1
2939,0,69311.15438938072,1,0.8597345180525232,1,0,0,4,1
2940,0,130231.8,1,0.0,1,0,0,3,1
2941,0,123356.63,1,0.0,0,1,0,4,1
2942,0,0.0,1,1.0,1,0,0,4,1
2943,0,108890.7512067201,1,0.1157722816532897,0,1,0,4,1
2944,1,0.0,1,0.0,1,0,0,0,1
2945,1,0.0,1,0.0,0,0,1,3,1
2946,1,141786.78,1,0.0,0,0,0,2,1
2947,1,118990.88404783672,1,0.0,0,0,0,2,1
2948,1,0.0,1,0.0,1,0,0,4,1
2949,1,92899.23566614256,1,0.0,0,1,0,3,1
2950,1,102773.15698723208,1,0.1397446415708988,0,1,0,3,1
2951,1,114084.6,2,0.0,1,0,0,4,1
2952,0,0.0,1,1.0,0,0,1,2,1
2953,1,140700.61,1,0.5316976964351785,0,0,0,4,1
2954,0,0.0,1,1.0,1,0,0,1,1
2955,1,0.0,1,0.0,1,0,0,0,1
2956,0,107592.8,1,0.0,0,1,0,4,1
2957,1,101231.77,1,0.0,0,1,0,0,1
2958,0,137780.2830700804,1,0.0,0,1,0,4,1
2959,0,90936.35854105232,1,0.4262867320094913,0,1,0,4,1
2960,1,129974.79,1,0.3438518018884817,0,1,0,4,1
2961,0,47536.4,1,1.0,0,0,0,2,1
2962,1,0.0,1,0.0,1,0,0,4,1
2963,0,0.0,1,0.0,1,0,0,2,1
2964,0,0.0,1,1.0,0,0,1,3,1
2965,1,114631.55,1,0.0,0,0,0,3,1
2966,1,0.0,1,0.0,1,0,0,1,1
2967,0,132558.26,1,0.0,0,1,0,4,1
2968,0,123975.44680594612,1,0.0,0,0,0,4,1
2969,0,127771.64597773307,1,0.7380728025794876,0,0,0,2,1
2970,0,104088.35693332188,1,0.5826666952588445,0,1,0,4,1
2971,1,0.0,1,0.0,0,0,1,2,1
2972,1,113882.28109360562,1,0.6386700703308807,0,1,0,4,1
2973,1,0.0,1,1.0,1,0,0,2,1
2974,0,0.0,1,0.0,1,0,0,4,1
2975,1,0.0,1,1.0,0,0,1,4,1
2976,1,0.0,1,0.0,1,0,0,3,1
2977,0,0.0,1,0.0,0,0,1,4,1
2978,0,96863.15086042504,1,0.0,0,1,0,4,1
2979,0,0.0,3,1.0,0,0,1,4,1
2980,1,128486.98,2,0.0,0,1,0,0,1
2981,1,116968.9109326206,2,0.0,0,1,0,3,1
2982,1,0.0,2,0.0,0,0,1,4,1
2983,0,169369.25654967767,1,0.541226500155757,0,1,0,4,1
2984,1,119501.60937286889,1,0.0,0,1,0,4,1
2985,1,0.0,1,0.0,1,0,0,3,1
2986,1,0.0,1,1.0,1,0,0,3,1
2987,0,148962.46,1,1.0,0,0,0,3,1
2988,0,107818.63,1,0.1645151120137166,0,1,0,3,1
2989,1,0.0,1,0.0,1,0,0,4,1
2990,0,106683.53813937434,1,1.0,0,1,0,0,1
2991,0,105563.0,4,1.0,1,0,0,2,1
2992,0,139973.65,1,1.0,0,1,0,4,1
2993,1,0.0,1,1.0,1,0,0,2,1
2994,1,123981.31,2,0.5250731097164445,0,0,0,3,1
2995,0,82498.14,1,0.0,0,0,0,3,1
2996,1,98796.54669248054,1,0.7866304144563634,0,1,0,4,1
2997,0,123783.55308126092,1,0.0,0,1,0,4,1
2998,0,123365.35845170233,2,0.9846332685440464,0,1,0,4,1
2999,0,154737.80394176743,1,0.3457192389459338,1,0,0,2,1
3000,1,0.0,1,1.0,1,0,0,3,1
3001,0,133628.09,1,0.0,0,1,0,3,1
3002,1,103697.4580602187,1,0.8688010164784028,0,0,0,3,1
3003,0,0.0,1,0.0,1,0,0,4,1
3004,0,107769.7640733718,1,0.0,0,1,0,2,1
3005,0,0.0,1,0.0,0,0,1,4,1
3006,0,0.0,2,1.0,1,0,0,4,1
3007,1,0.0,1,0.0,1,0,0,4,1
3008,0,115074.02,1,0.0,0,1,0,4,1
3009,1,0.0,1,0.0,1,0,0,3,1
3010,1,76716.5742896529,1,0.0,0,0,0,3,1
3011,1,156570.5158442929,2,0.3381621017706255,0,1,0,4,1
3012,1,0.0,2,0.0,1,0,0,2,1
3013,1,113034.39993444062,1,1.0,0,1,0,3,1
3014,0,98926.4,1,0.0,0,0,0,0,1
3015,1,151914.80816585445,1,0.0,0,0,0,1,1
3016,0,132576.53866337566,1,0.4331687835272414,1,0,0,4,1
3017,0,0.0,2,0.0,1,0,0,4,1
3018,0,0.0,1,1.0,0,0,1,4,1
3019,1,0.0,1,0.0,1,0,0,4,1
3020,0,125851.48933730792,1,1.0,0,0,0,3,1
3021,0,0.0,1,0.0,1,0,0,4,1
3022,1,145751.03,3,1.0,0,1,0,4,1
3023,1,122927.84,1,0.0,0,1,0,2,1
3024,1,118273.84364974404,3,0.1364974403211012,0,1,0,4,1
3025,0,124514.82403128385,1,0.4529304606427224,0,1,0,1,1
3026,0,85845.56185403318,1,0.084027921311959,0,1,0,3,1
3027,0,0.0,1,0.0,0,0,1,3,1
3028,1,96653.51,1,0.0,0,1,0,4,1
3029,0,116822.74,1,0.0,0,1,0,0,1
3030,1,114435.94,1,1.0,0,0,1,0,1
3031,1,0.0,2,1.0,1,0,0,4,1
3032,1,185966.64,1,0.8139654111871463,0,0,0,4,1
3033,0,99824.46960817811,1,0.0,1,0,0,4,1
3034,0,0.0,1,1.0,1,0,0,0,1
3035,0,147510.21,1,0.0,0,1,0,3,1
3036,0,0.0,1,0.0,1,0,0,4,1
3037,0,0.0,3,0.0,0,0,1,3,1
3038,1,137813.59414351275,1,0.7948894451467591,0,0,0,4,1
3039,0,112542.64276868178,1,0.3480096665774566,0,0,0,1,1
3040,1,81567.1916560967,1,0.4448426038392358,0,0,0,3,1
3041,0,131354.25,1,0.0,0,1,0,4,1
3042,1,94519.90309725436,1,0.0,1,0,0,1,1
3043,0,0.0,3,0.0,1,0,0,4,1
3044,0,0.0,2,0.0,1,0,0,3,1
3045,1,0.0,1,1.0,1,0,0,0,1
3046,1,86885.68884323865,1,0.1379183130346982,0,1,0,3,1
3047,0,115463.16820082656,1,0.0,0,1,0,3,1
3048,1,0.0,1,0.0,1,0,0,3,1
3049,0,120961.5,3,1.0,0,1,0,4,1
3050,1,0.0,1,0.0,0,0,1,4,1
3051,0,133040.32690097383,1,0.0,1,0,0,3,1
3052,1,0.0,1,0.0,1,0,0,4,1
3053,0,102986.7885832224,3,0.0,0,0,0,3,1
3054,0,94486.47,1,0.0,0,0,0,1,1
3055,0,113788.8703456051,1,0.5806160781652122,0,1,0,3,1
3056,0,102945.01,1,0.3003142726719884,0,1,0,3,1
3057,1,103816.64670869536,1,0.0,0,0,0,3,1
3058,0,0.0,3,0.0,1,0,0,4,1
3059,0,105917.3347459416,1,1.0,0,0,0,0,1
3060,0,0.0,1,0.0,1,0,0,3,1
3061,0,0.0,2,0.0,0,0,1,2,1
3062,1,108913.84,2,0.0,0,1,0,2,1
3063,1,106301.85,1,0.8788648407686683,1,0,0,3,1
3064,0,99886.27137893514,1,0.3538214571066644,0,0,0,4,1
3065,0,126418.14,1,0.0,0,1,0,3,1
3066,0,0.0,1,0.0,0,0,1,1,1
3067,1,99607.37,1,1.0,0,1,0,4,1
3068,1,114346.3,1,0.0,0,1,0,4,1
3069,0,0.0,1,0.0,1,0,0,4,1
3070,1,0.0,1,0.0,1,0,0,4,1
3071,1,118866.36,1,0.0,0,0,1,2,1
3072,1,157780.56320173308,1,0.0,1,0,0,1,1
3073,0,0.0,1,0.0,1,0,0,0,1
3074,0,185966.64,1,1.0,1,0,0,3,1
3075,0,129840.20534496548,1,0.0,0,0,0,3,1
3076,0,0.0,1,0.0,0,0,1,1,1
3077,1,0.0,3,0.0,0,0,1,3,1
3078,0,105599.67,1,0.0971559943987058,0,0,0,1,1
3079,1,102800.6162705322,1,0.0,0,1,0,3,1
3080,0,157201.48,1,1.0,1,0,0,4,1
3081,1,0.0,2,0.0,1,0,0,0,1
3082,0,0.0,1,1.0,1,0,0,1,1
3083,1,0.0,1,1.0,0,0,1,2,1
3084,0,153855.52,1,0.6010194619667856,0,1,0,4,1
3085,0,110597.76,1,1.0,0,1,0,3,1
3086,0,0.0,2,1.0,0,0,1,4,1
3087,1,0.0,1,0.0,1,0,0,0,1
3088,0,0.0,1,0.0,1,0,0,2,1
3089,1,114327.63,1,1.0,0,1,0,4,1
3090,0,108308.0,1,0.0,0,1,0,2,1
3091,1,0.0,2,0.0,1,0,0,0,1
3092,0,0.0,1,1.0,1,0,0,1,1
3093,0,0.0,1,1.0,1,0,0,4,1
3094,1,0.0,1,0.0,1,0,0,4,1
3095,1,0.0,2,1.0,1,0,0,4,1
3096,1,139390.01,2,1.0,1,0,0,1,1
3097,0,0.0,1,1.0,0,0,1,4,1
3098,0,177729.13,1,0.5468732554046049,1,0,0,2,1
3099,0,116937.18001809243,1,0.0,0,1,0,4,1
3100,0,107959.2511660334,1,0.0,0,1,0,4,1
3101,0,123938.70129478232,1,0.0,0,0,0,2,1
3102,0,0.0,1,0.0,1,0,0,2,1
3103,0,130142.70950499884,1,0.0,0,0,0,2,1
3104,0,121898.82,1,0.0,0,1,0,4,1
3105,0,49504.77901998606,2,0.011404549371442,0,1,0,2,1
3106,1,0.0,1,0.0,0,0,1,4,1
3107,0,106430.55,1,1.0,0,1,0,3,1
3108,1,130935.56,1,0.0,1,0,0,0,1
3109,1,138014.4,2,0.0,0,1,0,4,1
3110,0,134570.8260767234,1,0.0,0,0,0,3,1
3111,0,124775.13703618594,1,0.0,1,0,0,2,1
3112,1,109108.44798155832,1,0.0,0,1,0,3,1
3113,1,151218.98,1,1.0,0,1,0,0,1
3114,0,65253.99882841915,1,0.0,0,0,0,3,1
3115,0,84906.8835951578,1,0.0,0,0,0,3,1
3116,1,105473.77177073552,1,0.0,0,1,0,3,1
3117,1,96476.04416193962,1,0.0,0,0,0,4,1
3118,1,115062.28695850278,1,0.3713120657701041,0,1,0,3,1
3119,0,133936.04865094763,1,0.0,0,1,0,1,1
3120,1,0.0,1,0.0,0,0,1,4,1
3121,1,0.0,1,0.0,1,0,0,3,1
3122,1,0.0,1,1.0,1,0,0,4,1
3123,0,96473.51870358516,1,0.0,0,0,0,4,1
3124,1,0.0,1,0.0,1,0,0,2,1
3125,1,0.0,2,1.0,1,0,0,2,1
3126,0,121355.24,1,0.0,1,0,0,1,1
3127,1,0.0,1,0.0,1,0,0,4,1
3128,0,0.0,3,0.0,1,0,0,3,1
3129,0,205770.78,2,0.0,0,1,0,0,1
3130,1,126434.94,3,1.0,0,1,0,3,1
3131,0,105152.45530348909,1,0.0,0,0,0,2,1
3132,1,0.0,2,0.0,1,0,0,4,1
3133,0,114609.55,1,0.0,0,0,1,3,1
3134,1,0.0,3,0.0,1,0,0,4,1
3135,1,0.0,1,0.0,1,0,0,4,1
3136,1,0.0,1,0.0,1,0,0,4,1
3137,1,0.0,1,0.0,1,0,0,2,1
3138,1,0.0,2,1.0,1,0,0,1,1
3139,1,122038.33114064804,1,0.0,1,0,0,3,1
3140,1,0.0,2,0.0,1,0,0,2,1
3141,1,0.0,1,0.0,1,0,0,4,1
3142,1,111537.23,1,0.0,0,1,0,3,1
3143,0,96951.21,2,0.8555661716892015,0,1,0,1,1
3144,1,0.0,3,1.0,0,0,1,4,1
3145,1,0.0,1,0.0,1,0,0,4,1
3146,0,0.0,1,0.0,1,0,0,0,1
3147,1,0.0,1,0.0,1,0,0,0,1
3148,0,108806.94493998622,2,0.0,0,0,0,3,1
3149,0,0.0,1,0.0,1,0,0,2,1
3150,1,100486.29574120512,1,0.8246345376884973,0,0,0,2,1
3151,0,134260.36,1,0.0,0,1,0,4,1
3152,1,137812.06566497436,1,0.1354785297685303,0,1,0,4,1
3153,1,136576.18376705714,1,0.0,0,0,0,4,1
3154,1,0.0,2,0.0,1,0,0,4,1
3155,0,171937.4239920742,1,0.0,0,0,0,3,1
3156,0,0.0,1,0.0,1,0,0,0,1
3157,0,101231.77,1,0.0,0,1,0,0,1
3158,1,127205.38253056876,3,0.0,0,0,0,2,1
3159,0,0.0,4,0.0,0,0,1,4,1
3160,0,104720.63961292,1,0.0,1,0,0,3,1
3161,0,0.0,1,0.0,1,0,0,4,1
3162,0,0.0,4,0.0,0,0,0,0,1
3163,0,149961.58108063298,1,0.0,0,1,0,4,1
3164,0,83347.25,1,0.3339977818399903,0,0,0,4,1
3165,1,101629.3,1,0.0,1,0,0,4,1
3166,0,106344.71649950717,1,0.0,0,1,0,4,1
3167,0,94487.98255264916,1,0.0,0,0,0,3,1
3168,0,0.0,1,0.0,1,0,0,4,1
3169,0,0.0,1,0.0,1,0,0,2,1
3170,1,122451.33983604085,1,0.3991802042093658,0,1,0,3,1
3171,1,141549.41119673176,1,0.3149931911272784,0,1,0,3,1
3172,0,121532.17,1,0.0,0,1,0,3,1
3173,1,111962.99,1,0.0,0,1,0,3,1
3174,1,117594.62,1,0.0,1,0,0,2,1
3175,0,174060.46,1,1.0,1,0,0,2,1
3176,1,119127.46,1,0.0,0,1,0,3,1
3177,1,0.0,1,0.0,1,0,0,4,1
3178,0,130170.82,1,0.0,0,1,0,4,1
3179,0,0.0,3,0.0,1,0,0,4,1
3180,1,102688.31,2,0.0,1,0,0,3,1
3181,0,108239.11,2,0.4140316145520648,0,1,0,3,1
3182,0,0.0,1,1.0,1,0,0,1,1
3183,0,160133.50782879553,1,0.3721712044856643,0,1,0,3,1
3184,0,144695.72310167056,1,1.0,0,0,0,2,1
3185,1,144962.54,1,0.0,0,1,0,2,1
3186,1,0.0,1,0.0,1,0,0,4,1
3187,0,0.0,2,1.0,1,0,0,2,1
3188,0,0.0,2,0.0,1,0,0,4,1
3189,0,113657.41,2,0.5145296079989317,0,1,0,3,1
3190,1,122570.874205263,1,0.2102631497760708,0,1,0,2,1
3191,0,97318.25,1,0.0,0,0,0,0,1
3192,0,182781.74,1,0.0,1,0,0,4,1
3193,1,125381.700714126,1,0.0,0,0,0,3,1
3194,0,109974.24655776298,1,0.3360559253532279,0,0,0,4,1
3195,0,122344.38,2,1.0,1,0,0,4,1
3196,1,128882.41028146728,3,0.0,0,0,0,2,1
3197,0,0.0,1,0.0,1,0,0,0,1
3198,0,131406.56,1,1.0,1,0,0,3,1
3199,1,97786.72,1,0.0,0,1,0,4,1
3200,1,0.0,3,0.0,1,0,0,1,1
3201,0,130866.32304722632,1,0.0,0,1,0,1,1
3202,1,102800.65,1,0.3905726744731602,0,1,0,4,1
3203,0,111543.26,1,1.0,0,1,0,4,1
3204,1,0.0,1,0.0,1,0,0,2,1
3205,0,106344.95,1,0.5174256007057794,0,1,0,2,1
3206,0,106913.43,1,0.0,0,1,0,3,1
3207,0,73054.37,1,0.9774675193491924,1,0,0,0,1
3208,1,109528.28,1,1.0,1,0,0,3,1
3209,0,0.0,1,0.0,0,0,1,4,1
3210,0,109387.9,1,0.0,0,0,0,3,1
3211,0,132105.0370423623,1,0.5148980342926713,0,1,0,2,1
3212,0,134562.5416041182,1,0.0,0,0,0,1,1
3213,1,123081.84,1,0.0,0,0,1,4,1
3214,1,0.0,1,1.0,1,0,0,3,1
3215,0,0.0,1,0.0,1,0,0,4,1
3216,0,115282.3,3,0.6557435579212157,0,0,0,2,1
3217,1,64097.75,1,0.0,1,0,0,0,1
3218,0,142703.43281906107,1,0.0,0,0,1,3,1
3219,1,0.0,3,0.0,1,0,0,4,1
3220,1,0.0,2,1.0,0,0,1,4,1
3221,1,0.0,1,0.0,1,0,0,1,1
3222,1,0.0,1,0.0,0,0,1,4,1
3223,0,0.0,1,0.0,1,0,0,2,1
3224,0,120730.305750551,3,0.0,0,1,0,3,1
3225,0,0.0,1,0.0,1,0,0,1,1
3226,0,0.0,3,1.0,1,0,0,4,1
3227,0,127197.1432695394,1,0.0,0,1,0,4,1
3228,1,0.0,2,0.0,1,0,0,4,1
3229,1,0.0,1,0.0,1,0,0,4,1
3230,0,140931.71199778942,1,0.0,0,1,0,2,1
3231,1,106920.67287344032,1,0.0,0,1,0,1,1
3232,1,0.0,1,1.0,0,0,1,0,1
3233,0,133334.4241504878,1,0.0731189027119481,0,0,0,3,1
3234,1,127536.94,1,1.0,1,0,0,2,1
3235,0,109978.83,2,0.0,0,1,0,4,1
3236,0,0.0,2,0.0,1,0,0,3,1
3237,0,0.0,2,0.0,1,0,0,3,1
3238,0,0.0,1,0.0,1,0,0,3,1
3239,1,91522.69,1,0.0,0,1,0,4,1
3240,0,98903.06,1,0.0,0,0,1,3,1
3241,1,136674.51,1,0.0,0,1,0,4,1
3242,0,0.0,1,1.0,1,0,0,4,1
3243,1,0.0,1,1.0,1,0,0,1,1
3244,0,138241.9,1,1.0,0,1,0,3,1
3245,1,0.0,1,1.0,1,0,0,4,1
3246,0,143923.96,1,0.3397667298029581,0,0,1,4,1
3247,0,133199.92670013872,1,0.0,0,1,0,3,1
3248,1,154870.31,1,0.0,1,0,0,3,1
3249,0,95135.53818830704,1,0.7942714297039642,0,0,0,4,1
3250,0,0.0,1,1.0,1,0,0,3,1
3251,1,150805.17,1,0.0,0,1,0,3,1
3252,0,113835.50117339344,1,0.0,0,1,0,3,1
3253,1,0.0,1,0.0,1,0,0,3,1
3254,0,141358.14021692757,1,0.0,0,0,0,4,1
3255,0,0.0,1,0.0,1,0,0,3,1
3256,1,99580.13791226638,1,0.928070305716772,0,0,0,4,1
3257,0,0.0,1,0.0,1,0,0,2,1
3258,0,0.0,2,0.0,0,0,1,1,1
3259,0,132578.9161679351,1,0.0,0,0,0,3,1
3260,1,176517.12596368598,1,0.0,0,0,0,4,1
3261,0,99812.81738573556,1,0.8722157868717756,0,1,0,3,1
3262,1,0.0,1,0.0,1,0,0,1,1
3263,0,96651.77612282569,1,0.0,0,0,0,4,1
3264,1,108362.39592058434,1,0.4736524339428301,0,1,0,1,1
3265,0,127132.96,1,0.18610301387411,0,1,0,2,1
3266,0,0.0,1,0.0,1,0,0,3,1
3267,0,0.0,1,0.0,0,0,1,4,1
